Longest Track Length (cm),2nd Longest Track Length (cm),3rd Longest Track Length (cm),Event Type
157.13,0.0,0.0,0
376.95,50.41,0.0,1
531.12,0.0,0.0,1
710.44,0.0,0.0,1
221.71,0.0,0.0,0
469.08,0.0,0.0,1
424.17,0.0,0.0,1
61.27,0.0,0.0,0
103.87,0.0,0.0,0
701.27,0.0,0.0,1
962.41,154.58,0.0,1
483.3,144.03,0.0,1
47.79,0.0,0.0,0
450.59,179.04,0.0,1
839.88,0.0,0.0,1
333.51,128.84,0.0,1
610.82,0.0,0.0,1
653.96,0.0,0.0,1
884.06,0.0,0.0,1
115.98,0.0,0.0,0
214.47,185.91,0.0,1
893.45,0.0,0.0,1
409.67,168.97,0.0,0
627.68,149.28,0.0,1
60.24,0.0,0.0,0
727.8,95.12,0.0,1
100.9,0.0,0.0,0
150.72,0.0,0.0,0
613.41,50.62,0.0,1
132.84,0.0,0.0,0
662.59,0.0,0.0,1
110.55,0.0,0.0,0
979.25,0.0,0.0,1
149.99,0.0,0.0,0
253.44,121.65,0.0,0
89.71,61.88,0.0,0
363.31,356.04,0.0,1
794.87,62.08,0.0,1
354.91,84.55,0.0,1
255.04,0.0,0.0,1
546.24,393.93,0.0,1
150.24,0.0,0.0,0
119.93,0.0,0.0,0
164.25,0.0,0.0,0
78.42,0.0,0.0,0
302.98,155.76,0.0,1
132.18,0.0,0.0,0
334.38,254.21,245.79,1
510.73,155.99,0.0,1
138.18,0.0,0.0,0
100.35,0.0,0.0,0
180.19,0.0,0.0,0
45.53,0.0,0.0,0
731.57,0.0,0.0,1
481.49,0.0,0.0,1
155.79,0.0,0.0,0
157.09,0.0,0.0,0
73.8,0.0,0.0,0
487.67,0.0,0.0,1
628.46,0.0,0.0,1
331.96,0.0,0.0,1
133.68,0.0,0.0,0
393.59,72.82,0.0,1
123.44,0.0,0.0,0
672.08,0.0,0.0,1
629.07,0.0,0.0,1
158.44,0.0,0.0,0
64.8,0.0,0.0,0
169.03,117.15,0.0,0
153.19,90.7,0.0,0
273.36,190.47,0.0,0
132.51,94.1,0.0,0
191.53,0.0,0.0,0
248.71,0.0,0.0,0
92.0,0.0,0.0,0
347.23,0.0,0.0,1
219.94,0.0,0.0,0
310.3,147.41,0.0,1
528.3,258.65,0.0,1
947.45,0.0,0.0,1
939.86,42.94,0.0,1
385.32,66.93,0.0,1
856.7,0.0,0.0,1
59.69,0.0,0.0,0
664.4,131.68,0.0,1
212.93,0.0,0.0,1
382.74,0.0,0.0,1
498.8,126.07,0.0,1
711.61,0.0,0.0,1
215.56,0.0,0.0,0
603.1,227.27,0.0,1
616.91,65.88,0.0,1
277.22,0.0,0.0,0
199.23,167.17,0.0,0
370.01,0.0,0.0,1
669.86,64.96,0.0,1
927.45,0.0,0.0,0
120.51,0.0,0.0,0
115.19,0.0,0.0,0
210.24,0.0,0.0,0
317.8,0.0,0.0,1
151.73,0.0,0.0,0
275.26,210.66,0.0,0
582.8,170.74,0.0,1
235.39,0.0,0.0,0
572.26,0.0,0.0,1
422.8,58.79,0.0,1
178.67,0.0,0.0,0
318.48,0.0,0.0,0
619.3,0.0,0.0,1
78.21,0.0,0.0,0
278.34,145.76,0.0,0
554.63,0.0,0.0,1
79.49,0.0,0.0,0
112.02,0.0,0.0,0
195.94,79.71,0.0,0
565.12,192.73,0.0,1
218.14,0.0,0.0,0
202.9,0.0,0.0,0
690.05,0.0,0.0,1
415.35,92.59,0.0,1
718.99,0.0,0.0,1
841.72,69.75,0.0,1
54.51,0.0,0.0,0
655.96,88.6,0.0,1
67.11,0.0,0.0,0
107.08,0.0,0.0,0
243.56,142.72,0.0,1
404.46,0.0,0.0,1
659.19,0.0,0.0,1
426.89,101.23,0.0,1
559.93,0.0,0.0,1
677.42,72.39,0.0,1
264.41,0.0,0.0,0
394.04,0.0,0.0,1
121.34,0.0,0.0,0
154.49,0.0,0.0,0
272.13,135.31,107.52,1
260.18,254.97,92.32,1
146.91,0.0,0.0,0
209.33,0.0,0.0,1
236.25,0.0,0.0,0
104.52,0.0,0.0,0
342.57,242.85,0.0,0
466.95,0.0,0.0,1
381.45,0.0,0.0,1
339.32,0.0,0.0,0
309.74,269.71,0.0,0
298.6,88.83,0.0,1
354.2,0.0,0.0,1
76.98,0.0,0.0,0
383.99,0.0,0.0,1
126.89,0.0,0.0,0
270.9,0.0,0.0,0
119.27,70.56,0.0,0
98.95,0.0,0.0,0
644.39,55.79,0.0,1
452.45,0.0,0.0,1
155.42,0.0,0.0,0
197.34,0.0,0.0,0
102.71,88.84,0.0,0
261.33,0.0,0.0,1
335.59,0.0,0.0,1
426.87,186.91,72.47,1
115.17,0.0,0.0,0
130.38,0.0,0.0,0
1047.69,97.42,74.93,1
296.43,0.0,0.0,1
471.5,0.0,0.0,1
554.99,189.57,0.0,1
489.47,53.01,0.0,1
894.31,0.0,0.0,1
733.95,60.68,0.0,1
358.18,0.0,0.0,1
206.93,156.02,134.14,0
950.03,218.78,0.0,1
276.45,0.0,0.0,0
633.7,490.69,474.77,1
149.07,0.0,0.0,1
869.71,0.0,0.0,1
161.67,0.0,0.0,0
141.88,108.16,0.0,0
557.85,135.22,0.0,1
1191.86,0.0,0.0,1
142.45,0.0,0.0,0
1189.26,0.0,0.0,0
203.0,0.0,0.0,0
208.77,150.32,145.88,0
187.37,0.0,0.0,0
594.49,0.0,0.0,1
423.38,400.65,199.53,0
643.82,152.41,0.0,1
762.43,0.0,0.0,1
81.79,0.0,0.0,0
99.1,61.29,0.0,0
882.4,0.0,0.0,1
603.72,0.0,0.0,1
101.57,0.0,0.0,0
129.96,73.22,41.87,0
212.75,0.0,0.0,0
564.27,101.41,0.0,1
829.17,60.83,0.0,1
74.49,0.0,0.0,0
152.47,101.81,0.0,0
461.26,141.96,0.0,1
97.54,0.0,0.0,0
124.94,0.0,0.0,0
229.88,65.65,0.0,0
1105.95,0.0,0.0,1
206.06,189.5,0.0,0
709.6,0.0,0.0,1
684.33,0.0,0.0,1
586.9,357.86,0.0,1
133.86,0.0,0.0,0
380.68,0.0,0.0,1
395.02,0.0,0.0,1
1010.78,532.87,0.0,1
537.42,179.16,0.0,1
402.01,203.33,181.71,1
240.48,211.96,0.0,0
400.5,0.0,0.0,1
125.14,0.0,0.0,0
592.44,41.4,0.0,1
623.37,0.0,0.0,1
249.43,216.07,143.61,0
682.24,277.94,0.0,1
147.91,0.0,0.0,0
324.35,152.13,0.0,0
373.78,366.3,121.27,1
311.16,79.41,0.0,1
87.66,0.0,0.0,0
183.64,0.0,0.0,0
494.23,0.0,0.0,1
294.54,0.0,0.0,1
110.84,0.0,0.0,0
562.76,214.1,155.56,1
89.45,0.0,0.0,0
348.83,133.37,0.0,1
235.3,230.6,0.0,1
77.65,0.0,0.0,0
683.69,115.24,0.0,1
511.63,74.81,0.0,1
679.43,113.65,92.99,1
501.93,0.0,0.0,1
397.62,89.74,0.0,1
219.74,201.76,0.0,0
452.49,0.0,0.0,1
890.04,0.0,0.0,1
290.86,0.0,0.0,0
215.56,212.17,0.0,0
422.34,106.49,0.0,1
71.06,0.0,0.0,0
441.44,0.0,0.0,1
611.5,0.0,0.0,1
656.55,0.0,0.0,1
304.04,255.77,0.0,0
655.25,210.48,0.0,1
419.21,110.71,0.0,1
164.56,0.0,0.0,0
678.44,91.29,0.0,1
280.38,0.0,0.0,1
79.42,0.0,0.0,0
337.99,0.0,0.0,1
355.32,293.59,0.0,1
201.91,152.73,130.11,0
420.3,182.38,98.69,1
884.22,268.74,0.0,1
249.82,0.0,0.0,0
575.25,0.0,0.0,1
627.83,0.0,0.0,1
360.7,0.0,0.0,1
148.97,0.0,0.0,0
456.07,0.0,0.0,1
783.64,145.37,0.0,1
292.14,238.9,0.0,0
123.67,0.0,0.0,0
203.05,0.0,0.0,0
342.87,275.67,0.0,0
543.53,0.0,0.0,1
89.56,0.0,0.0,0
222.1,0.0,0.0,0
866.06,205.44,0.0,1
455.79,113.03,0.0,1
532.65,0.0,0.0,1
722.95,418.19,0.0,1
447.49,388.25,315.44,1
94.46,77.64,0.0,0
628.85,208.65,206.33,1
338.37,0.0,0.0,0
219.67,0.0,0.0,0
201.19,0.0,0.0,0
118.01,0.0,0.0,0
291.56,106.11,0.0,1
280.84,89.22,0.0,1
719.88,175.26,0.0,1
115.42,0.0,0.0,0
186.37,0.0,0.0,0
89.4,0.0,0.0,0
167.49,0.0,0.0,0
163.78,0.0,0.0,0
428.0,274.32,0.0,1
1048.92,0.0,0.0,0
397.6,0.0,0.0,1
277.74,0.0,0.0,0
429.93,0.0,0.0,1
794.53,204.48,0.0,1
581.27,0.0,0.0,1
133.45,118.0,114.12,0
794.49,0.0,0.0,1
519.27,0.0,0.0,1
917.22,80.86,0.0,1
912.93,0.0,0.0,1
274.22,0.0,0.0,0
122.42,0.0,0.0,0
457.9,0.0,0.0,1
267.47,92.57,0.0,0
422.26,174.96,0.0,1
64.39,0.0,0.0,0
148.96,0.0,0.0,0
662.82,0.0,0.0,1
96.88,0.0,0.0,0
166.79,0.0,0.0,0
749.15,139.12,0.0,1
459.56,145.64,0.0,1
147.06,0.0,0.0,0
570.84,0.0,0.0,1
115.07,0.0,0.0,0
271.45,183.1,0.0,0
134.48,0.0,0.0,0
723.55,0.0,0.0,1
574.74,0.0,0.0,1
418.82,0.0,0.0,1
132.96,0.0,0.0,0
312.14,80.74,0.0,1
82.95,0.0,0.0,0
766.19,197.13,0.0,1
230.92,62.83,0.0,0
116.84,0.0,0.0,0
514.99,61.89,0.0,1
229.95,169.85,166.99,0
172.84,0.0,0.0,0
403.34,0.0,0.0,1
160.75,0.0,0.0,0
256.67,108.64,0.0,1
259.64,214.67,0.0,0
807.01,129.39,0.0,1
1105.62,0.0,0.0,1
415.08,295.98,198.48,1
214.35,181.47,0.0,0
128.61,58.55,0.0,0
219.85,177.9,0.0,0
100.92,0.0,0.0,0
195.92,0.0,0.0,0
337.46,145.05,0.0,1
340.45,230.66,220.97,0
96.58,0.0,0.0,0
84.46,0.0,0.0,0
318.07,0.0,0.0,0
873.71,0.0,0.0,1
534.33,0.0,0.0,0
970.55,205.72,0.0,1
164.26,0.0,0.0,0
555.11,0.0,0.0,1
104.45,0.0,0.0,0
625.66,0.0,0.0,1
714.69,0.0,0.0,1
157.94,0.0,0.0,0
114.18,0.0,0.0,0
509.19,0.0,0.0,1
716.48,147.17,0.0,1
819.05,0.0,0.0,1
693.22,0.0,0.0,0
143.56,0.0,0.0,0
673.51,43.0,0.0,1
139.88,121.18,0.0,0
207.02,0.0,0.0,0
1085.46,47.94,0.0,1
969.21,102.67,0.0,1
137.45,0.0,0.0,0
225.3,223.52,86.89,0
48.4,0.0,0.0,0
866.89,119.84,0.0,1
553.88,0.0,0.0,1
162.58,0.0,0.0,0
683.45,133.15,0.0,1
317.97,0.0,0.0,1
131.93,0.0,0.0,0
370.41,54.36,0.0,1
137.39,116.71,0.0,0
180.94,172.57,0.0,0
221.89,0.0,0.0,0
110.09,0.0,0.0,0
242.53,0.0,0.0,1
778.65,0.0,0.0,1
637.14,0.0,0.0,1
597.01,0.0,0.0,1
394.26,0.0,0.0,1
170.07,73.99,0.0,0
429.49,0.0,0.0,1
187.8,175.46,0.0,0
150.03,0.0,0.0,0
186.66,0.0,0.0,0
633.96,295.52,0.0,1
489.98,0.0,0.0,1
223.07,0.0,0.0,0
943.72,110.91,0.0,1
115.5,0.0,0.0,0
58.31,0.0,0.0,0
362.32,0.0,0.0,0
111.9,0.0,0.0,0
181.69,0.0,0.0,0
282.08,0.0,0.0,0
297.82,0.0,0.0,1
209.88,0.0,0.0,0
119.21,90.64,0.0,0
179.72,0.0,0.0,0
615.88,151.83,0.0,1
115.6,106.5,0.0,0
324.56,117.15,0.0,1
484.64,0.0,0.0,1
974.67,0.0,0.0,1
654.92,0.0,0.0,1
729.09,0.0,0.0,1
379.04,85.25,0.0,1
93.76,0.0,0.0,0
264.28,0.0,0.0,0
116.56,68.72,0.0,0
160.02,0.0,0.0,0
202.36,0.0,0.0,0
641.29,89.22,48.68,1
629.45,0.0,0.0,1
145.42,0.0,0.0,0
663.78,89.93,0.0,1
817.65,0.0,0.0,1
198.62,87.98,0.0,0
378.64,0.0,0.0,1
347.7,119.82,0.0,1
869.07,0.0,0.0,1
613.94,0.0,0.0,1
216.69,212.36,0.0,1
191.21,137.14,0.0,0
418.69,79.45,0.0,1
177.55,61.56,0.0,0
345.3,59.58,0.0,1
275.76,0.0,0.0,0
392.2,0.0,0.0,1
462.06,215.09,0.0,1
360.97,63.98,0.0,1
124.65,0.0,0.0,0
95.63,0.0,0.0,0
115.19,0.0,0.0,0
253.67,0.0,0.0,0
292.71,253.22,0.0,1
466.26,0.0,0.0,1
172.17,0.0,0.0,0
280.66,0.0,0.0,1
651.39,147.59,0.0,1
409.16,0.0,0.0,1
726.2,123.97,0.0,1
599.15,89.8,0.0,1
67.49,0.0,0.0,0
172.19,166.87,0.0,0
327.65,0.0,0.0,1
115.24,0.0,0.0,0
539.17,0.0,0.0,1
358.96,0.0,0.0,1
755.04,180.68,99.18,1
365.65,0.0,0.0,1
336.61,228.54,0.0,1
198.09,0.0,0.0,0
251.14,0.0,0.0,1
230.11,0.0,0.0,0
480.39,0.0,0.0,1
237.88,0.0,0.0,1
458.15,92.58,0.0,1
150.73,0.0,0.0,0
437.15,131.67,0.0,1
83.24,0.0,0.0,0
995.27,0.0,0.0,1
474.75,0.0,0.0,1
340.22,48.35,0.0,1
176.79,0.0,0.0,0
729.55,0.0,0.0,1
564.05,0.0,0.0,1
81.64,0.0,0.0,0
284.25,0.0,0.0,0
125.68,0.0,0.0,0
242.78,237.92,0.0,1
572.26,172.98,0.0,1
285.96,142.17,0.0,1
457.62,241.54,0.0,1
63.1,0.0,0.0,0
458.46,0.0,0.0,1
177.24,102.29,0.0,1
220.27,0.0,0.0,1
53.11,0.0,0.0,0
64.89,0.0,0.0,0
595.97,115.29,0.0,1
393.12,0.0,0.0,1
197.12,0.0,0.0,0
228.62,0.0,0.0,0
537.39,0.0,0.0,1
428.43,0.0,0.0,1
149.16,0.0,0.0,0
484.42,0.0,0.0,1
236.97,0.0,0.0,0
141.23,0.0,0.0,0
534.0,96.49,0.0,1
333.51,0.0,0.0,1
724.25,320.46,0.0,1
936.85,94.17,0.0,1
703.64,284.78,201.26,1
241.54,0.0,0.0,1
205.4,0.0,0.0,0
142.57,0.0,0.0,0
244.24,0.0,0.0,0
592.26,122.33,0.0,0
496.74,98.55,0.0,1
468.12,74.37,0.0,1
213.83,96.39,0.0,1
374.19,183.33,156.93,0
410.32,183.05,93.87,0
372.35,0.0,0.0,0
869.15,125.99,104.61,1
566.48,0.0,0.0,1
166.89,0.0,0.0,0
167.11,0.0,0.0,0
843.14,110.88,0.0,1
334.77,0.0,0.0,1
374.98,318.89,0.0,1
155.61,0.0,0.0,0
62.71,0.0,0.0,0
151.9,0.0,0.0,0
41.76,0.0,0.0,0
356.42,66.56,0.0,1
796.87,0.0,0.0,1
591.55,90.52,0.0,1
577.0,0.0,0.0,1
301.21,257.61,172.2,0
588.26,0.0,0.0,1
197.48,0.0,0.0,0
665.23,201.1,0.0,1
61.53,0.0,0.0,0
84.97,0.0,0.0,0
342.17,0.0,0.0,1
135.2,0.0,0.0,0
180.4,0.0,0.0,0
653.17,87.75,0.0,1
418.22,173.45,0.0,1
617.21,55.69,0.0,1
589.35,160.46,0.0,1
144.03,0.0,0.0,0
294.55,0.0,0.0,0
434.29,0.0,0.0,1
417.91,0.0,0.0,1
338.02,0.0,0.0,1
411.34,135.35,72.98,1
539.29,0.0,0.0,1
564.7,0.0,0.0,1
192.02,0.0,0.0,0
105.56,0.0,0.0,0
179.52,0.0,0.0,0
133.63,118.83,0.0,1
303.89,145.28,0.0,0
630.58,0.0,0.0,1
124.68,0.0,0.0,0
180.54,140.22,0.0,0
262.68,0.0,0.0,1
389.1,0.0,0.0,1
385.16,0.0,0.0,1
162.91,0.0,0.0,0
212.2,125.68,0.0,1
94.19,0.0,0.0,0
317.46,0.0,0.0,1
244.08,0.0,0.0,1
244.83,0.0,0.0,0
215.58,0.0,0.0,0
215.57,152.32,0.0,1
95.92,0.0,0.0,0
835.61,0.0,0.0,1
173.24,0.0,0.0,0
146.48,105.69,77.28,0
258.44,0.0,0.0,1
515.65,0.0,0.0,1
61.61,0.0,0.0,0
752.44,0.0,0.0,1
835.34,223.05,0.0,1
99.86,0.0,0.0,0
50.02,0.0,0.0,0
259.01,165.35,115.25,1
468.48,0.0,0.0,1
158.53,0.0,0.0,0
466.09,0.0,0.0,0
695.53,0.0,0.0,1
169.27,0.0,0.0,0
443.06,259.98,256.67,1
64.39,0.0,0.0,0
570.86,0.0,0.0,1
154.14,0.0,0.0,0
227.95,0.0,0.0,0
655.68,0.0,0.0,1
190.55,0.0,0.0,0
206.07,0.0,0.0,0
380.41,77.5,0.0,1
622.75,154.15,116.44,1
304.86,281.63,172.87,0
153.45,0.0,0.0,0
81.88,0.0,0.0,0
209.47,0.0,0.0,0
194.46,100.19,0.0,0
330.79,0.0,0.0,1
123.81,0.0,0.0,0
83.25,0.0,0.0,0
525.56,189.3,174.11,1
116.25,0.0,0.0,0
280.78,246.9,0.0,0
358.43,0.0,0.0,1
345.31,0.0,0.0,0
935.66,0.0,0.0,1
102.61,0.0,0.0,0
391.83,0.0,0.0,1
652.0,0.0,0.0,1
337.83,0.0,0.0,0
164.89,0.0,0.0,0
618.8,120.76,0.0,1
568.03,0.0,0.0,1
758.15,0.0,0.0,1
195.44,192.31,0.0,0
930.76,0.0,0.0,1
232.83,197.15,0.0,0
582.53,120.03,71.83,1
274.38,0.0,0.0,1
90.06,85.15,0.0,0
195.41,63.5,0.0,0
200.96,0.0,0.0,0
747.65,0.0,0.0,1
227.88,155.55,0.0,0
83.29,68.76,0.0,0
407.51,0.0,0.0,1
162.2,127.74,0.0,0
1006.25,175.53,0.0,1
274.92,166.38,0.0,1
851.51,0.0,0.0,1
289.65,0.0,0.0,0
693.08,0.0,0.0,1
86.74,0.0,0.0,0
739.97,80.16,0.0,1
356.84,0.0,0.0,1
302.43,0.0,0.0,1
577.26,0.0,0.0,1
328.78,163.58,0.0,0
700.08,322.48,135.5,1
208.06,0.0,0.0,0
94.77,0.0,0.0,0
122.67,0.0,0.0,0
559.33,104.95,0.0,1
203.31,0.0,0.0,1
403.61,272.47,0.0,0
517.49,227.7,0.0,1
133.88,0.0,0.0,1
85.47,83.59,0.0,0
201.48,0.0,0.0,0
403.44,0.0,0.0,1
169.66,0.0,0.0,0
420.53,247.97,0.0,1
439.18,0.0,0.0,1
747.98,0.0,0.0,1
218.78,0.0,0.0,0
118.68,78.21,0.0,0
443.2,233.75,0.0,1
160.08,140.21,56.46,0
160.48,0.0,0.0,0
162.7,152.35,150.9,0
223.08,0.0,0.0,0
477.91,0.0,0.0,1
585.07,132.95,0.0,1
72.67,0.0,0.0,0
56.04,0.0,0.0,0
511.48,0.0,0.0,1
619.79,214.34,0.0,1
910.18,72.5,0.0,1
130.94,0.0,0.0,0
553.37,0.0,0.0,1
229.51,160.69,0.0,1
116.3,0.0,0.0,1
302.25,0.0,0.0,0
396.98,0.0,0.0,1
487.28,94.72,0.0,1
522.6,0.0,0.0,1
213.12,208.86,146.38,1
625.52,174.69,170.89,1
163.61,0.0,0.0,0
78.17,0.0,0.0,0
361.37,0.0,0.0,1
594.24,117.72,0.0,1
132.01,0.0,0.0,0
78.74,0.0,0.0,0
160.94,128.71,0.0,0
125.3,0.0,0.0,0
636.44,0.0,0.0,1
280.95,0.0,0.0,1
344.1,0.0,0.0,1
92.36,0.0,0.0,0
227.42,0.0,0.0,0
975.05,0.0,0.0,1
201.12,0.0,0.0,1
194.78,0.0,0.0,0
629.91,0.0,0.0,1
172.7,0.0,0.0,0
134.67,0.0,0.0,0
82.54,0.0,0.0,0
152.31,114.5,0.0,0
144.98,0.0,0.0,0
192.99,0.0,0.0,0
945.01,0.0,0.0,1
480.57,0.0,0.0,1
418.01,195.7,0.0,1
196.4,0.0,0.0,0
218.49,0.0,0.0,0
760.58,0.0,0.0,1
162.38,0.0,0.0,0
190.63,0.0,0.0,0
646.89,158.44,0.0,1
87.32,0.0,0.0,0
464.31,167.17,0.0,1
218.3,0.0,0.0,0
56.25,0.0,0.0,0
531.26,0.0,0.0,1
666.48,215.74,103.25,1
103.61,0.0,0.0,0
371.24,241.11,0.0,0
432.85,0.0,0.0,1
104.87,0.0,0.0,0
889.42,41.76,0.0,1
670.23,173.57,0.0,1
772.34,318.19,0.0,1
192.01,0.0,0.0,0
87.3,0.0,0.0,0
79.6,0.0,0.0,0
420.04,0.0,0.0,1
189.06,0.0,0.0,0
161.29,136.95,123.73,0
430.92,103.21,0.0,1
267.89,0.0,0.0,1
635.25,164.4,0.0,1
176.8,83.36,0.0,0
169.15,0.0,0.0,0
240.61,129.06,0.0,0
630.17,150.8,0.0,1
243.01,146.33,86.13,1
217.88,0.0,0.0,0
637.71,0.0,0.0,1
90.17,0.0,0.0,0
525.01,234.4,0.0,1
527.17,0.0,0.0,1
715.29,119.76,0.0,1
339.02,0.0,0.0,1
316.96,0.0,0.0,0
721.26,86.74,0.0,1
83.01,0.0,0.0,0
806.11,0.0,0.0,1
248.43,0.0,0.0,0
414.98,60.97,0.0,1
1028.92,218.76,0.0,1
643.91,0.0,0.0,1
558.65,198.73,0.0,1
895.36,201.24,0.0,1
92.74,0.0,0.0,0
504.43,55.65,0.0,1
532.72,0.0,0.0,1
217.42,0.0,0.0,0
169.38,0.0,0.0,0
394.2,0.0,0.0,1
760.16,0.0,0.0,1
57.78,0.0,0.0,0
559.76,288.12,0.0,1
562.77,134.21,0.0,1
691.97,449.95,0.0,1
164.35,0.0,0.0,0
215.55,189.85,0.0,0
520.73,0.0,0.0,1
312.27,0.0,0.0,1
192.28,0.0,0.0,0
637.32,199.75,0.0,1
285.43,206.39,0.0,1
617.37,0.0,0.0,1
60.69,0.0,0.0,0
268.79,0.0,0.0,1
263.05,0.0,0.0,0
846.49,127.56,0.0,1
143.6,0.0,0.0,0
881.33,136.45,0.0,1
84.77,0.0,0.0,0
273.14,102.55,0.0,1
149.67,70.49,0.0,0
100.23,81.69,0.0,0
87.88,0.0,0.0,0
227.94,221.69,0.0,0
205.45,0.0,0.0,0
147.03,0.0,0.0,0
109.92,0.0,0.0,0
134.48,0.0,0.0,0
299.17,0.0,0.0,1
584.94,0.0,0.0,1
463.95,116.96,0.0,1
440.78,75.3,0.0,1
57.97,0.0,0.0,0
335.59,284.16,236.89,0
122.97,90.08,0.0,0
737.87,93.26,0.0,1
126.79,0.0,0.0,0
65.78,0.0,0.0,0
180.34,0.0,0.0,0
75.02,0.0,0.0,0
104.27,0.0,0.0,0
819.62,251.76,0.0,1
270.48,126.29,0.0,0
208.74,0.0,0.0,0
459.52,240.71,80.01,1
282.11,229.65,0.0,0
1173.27,98.49,0.0,1
213.76,0.0,0.0,0
454.48,0.0,0.0,1
139.08,0.0,0.0,0
98.24,0.0,0.0,0
205.13,0.0,0.0,0
394.01,0.0,0.0,1
516.99,69.9,0.0,1
193.11,0.0,0.0,0
358.69,77.22,0.0,1
107.37,0.0,0.0,0
143.74,0.0,0.0,0
111.88,0.0,0.0,0
315.62,0.0,0.0,0
689.97,0.0,0.0,1
80.39,44.48,0.0,0
330.1,172.72,0.0,1
84.15,0.0,0.0,0
635.45,0.0,0.0,1
374.68,0.0,0.0,1
81.99,0.0,0.0,0
79.23,0.0,0.0,0
524.17,0.0,0.0,1
211.57,172.8,0.0,0
104.4,0.0,0.0,0
98.95,0.0,0.0,0
67.7,0.0,0.0,0
728.6,305.75,255.72,1
394.79,0.0,0.0,1
176.35,157.1,0.0,0
582.33,0.0,0.0,1
357.86,105.1,0.0,1
434.21,162.2,112.04,1
527.18,0.0,0.0,1
452.47,0.0,0.0,1
733.68,0.0,0.0,1
291.02,131.66,0.0,1
212.77,149.93,0.0,0
124.98,0.0,0.0,0
170.21,0.0,0.0,0
889.77,262.84,103.0,1
357.53,0.0,0.0,1
102.15,0.0,0.0,0
730.85,77.33,0.0,1
244.57,137.02,0.0,0
523.12,0.0,0.0,1
232.18,229.52,201.18,0
354.82,347.73,0.0,1
553.15,182.1,0.0,1
151.22,0.0,0.0,0
138.85,88.6,0.0,0
105.46,0.0,0.0,0
88.46,0.0,0.0,0
92.72,0.0,0.0,0
874.6,0.0,0.0,1
434.77,156.0,0.0,1
143.44,0.0,0.0,0
659.67,0.0,0.0,1
195.63,128.75,0.0,0
256.49,0.0,0.0,0
643.45,0.0,0.0,1
830.78,0.0,0.0,1
401.58,224.42,0.0,1
494.94,0.0,0.0,1
113.74,0.0,0.0,0
140.46,0.0,0.0,0
153.76,0.0,0.0,0
267.79,90.08,0.0,0
209.35,108.12,0.0,0
1377.91,0.0,0.0,1
721.46,64.46,0.0,1
184.91,0.0,0.0,0
720.11,0.0,0.0,1
236.01,0.0,0.0,0
444.34,0.0,0.0,1
897.45,0.0,0.0,1
425.66,196.92,0.0,0
1000.24,0.0,0.0,1
636.3,0.0,0.0,1
183.66,0.0,0.0,0
378.88,222.95,0.0,1
124.1,0.0,0.0,0
116.48,94.67,0.0,0
119.4,0.0,0.0,0
656.92,0.0,0.0,0
543.94,225.92,0.0,0
109.57,0.0,0.0,0
303.4,216.57,0.0,0
183.84,0.0,0.0,0
120.37,0.0,0.0,0
675.07,86.27,0.0,1
143.06,0.0,0.0,0
930.08,0.0,0.0,1
224.42,89.81,0.0,0
134.87,0.0,0.0,0
654.57,98.41,0.0,1
160.32,157.45,0.0,0
1005.64,84.27,0.0,1
488.0,234.9,0.0,1
200.53,0.0,0.0,0
256.67,0.0,0.0,1
78.47,0.0,0.0,0
280.84,0.0,0.0,1
449.39,0.0,0.0,1
165.92,0.0,0.0,0
670.9,0.0,0.0,1
516.7,0.0,0.0,1
178.85,0.0,0.0,0
628.06,444.9,295.45,1
710.39,149.81,0.0,1
71.89,0.0,0.0,0
502.77,0.0,0.0,1
335.17,0.0,0.0,1
126.98,107.07,0.0,0
101.98,91.87,0.0,0
238.91,157.39,154.21,0
72.27,0.0,0.0,0
274.01,187.3,0.0,0
982.3,0.0,0.0,1
210.56,162.29,0.0,0
244.8,96.49,0.0,0
139.67,0.0,0.0,0
192.72,0.0,0.0,0
230.84,212.59,0.0,1
740.26,118.46,0.0,1
191.8,88.12,0.0,0
121.96,0.0,0.0,0
592.33,229.76,0.0,1
852.97,188.22,88.1,1
424.41,0.0,0.0,1
466.07,190.89,109.74,1
316.28,0.0,0.0,1
82.55,0.0,0.0,0
100.11,0.0,0.0,0
725.36,162.17,0.0,1
128.21,0.0,0.0,0
377.59,0.0,0.0,0
143.99,0.0,0.0,0
572.52,0.0,0.0,1
120.74,0.0,0.0,0
688.54,167.72,0.0,1
236.24,0.0,0.0,0
560.86,150.68,0.0,1
141.11,0.0,0.0,0
128.42,0.0,0.0,0
131.4,0.0,0.0,0
541.65,0.0,0.0,1
650.94,104.23,0.0,1
140.47,0.0,0.0,0
154.39,141.79,0.0,0
612.68,82.9,0.0,1
112.14,87.67,0.0,0
550.32,222.25,190.93,1
594.58,122.18,0.0,1
573.94,68.84,0.0,1
185.6,163.84,0.0,1
1279.3,0.0,0.0,0
574.67,149.57,0.0,1
429.88,0.0,0.0,1
436.13,427.4,190.48,1
269.77,0.0,0.0,0
75.63,0.0,0.0,0
253.18,248.12,0.0,1
623.28,0.0,0.0,1
305.12,240.88,130.29,1
284.25,0.0,0.0,0
130.86,0.0,0.0,0
1043.78,127.08,0.0,1
246.34,231.24,0.0,1
744.16,0.0,0.0,1
359.84,0.0,0.0,1
122.0,121.74,0.0,0
250.6,0.0,0.0,1
545.1,428.86,79.3,1
178.71,0.0,0.0,0
